Datetime,Sun: Temperature,Sun: Precipitation,Nino 3.4 SST Anomaly: Temperature Index,Pacific North American Index: Pressure Index,"Montana, CENTRAL: Drought Index - PDSI",Badger Pass: Snow Water Equivalent,Copper Bottom: Snow Water Equivalent,Copper Camp: Snow Water Equivalent,Dupuyer Creek: Snow Water Equivalent,Mount Lockhart: Snow Water Equivalent,Pike Creek: Snow Water Equivalent,Waldron: Snow Water Equivalent,Wood Creek: Snow Water Equivalent,GIBSON RESERVOIR; MONTANA: Inflow
1980-05-23,,,,-0.28,-0.36,9.7,0.0,0.0,,2.8,0.0,0.0,0.0,4461.0
1980-05-24,,,,-0.28,-0.36,8.0,0.0,0.0,,2.5,0.0,0.0,0.0,4835.0
1980-05-25,,,,-0.28,-0.36,6.6,0.3,1.5,,3.9,0.0,0.2,0.5,2792.0
1980-05-26,,,,-0.28,-0.36,6.6,0.2,1.9,,4.0,0.4,0.0,3.2,6286.0
1980-05-27,,,,-0.28,-0.36,9.6,0.0,1.8,,3.6,0.2,0.0,2.3,5447.0
1980-05-28,,,,-0.28,-0.36,12.0,0.0,1.5,,3.2,0.0,0.0,1.3,3580.0
1980-05-29,,,,-0.28,-0.36,12.0,0.0,1.0,,2.7,0.0,0.0,0.3,3231.0
1980-05-30,,,,-0.28,-0.36,11.5,0.0,0.2,,1.7,0.0,0.0,0.0,3427.0
1980-05-31,,,,-0.28,-0.36,11.2,0.0,0.0,,0.9,0.0,0.0,0.0,3829.0
1980-06-01,,,,-0.86,-0.22,11.2,0.0,0.0,,0.5,0.0,0.0,0.0,3653.0
1980-06-02,,,,-0.86,-0.22,11.3,0.0,0.0,,0.6,0.0,0.0,0.0,3421.0
1980-06-03,,,,-0.86,-0.22,11.5,0.0,0.1,,0.7,0.4,0.0,0.4,3486.0
1980-06-04,,,,-0.86,-0.22,11.5,0.0,0.0,,0.2,0.5,0.0,0.2,3125.0
1980-06-05,,,,-0.86,-0.22,11.7,0.0,0.0,,0.0,0.0,0.0,0.0,2760.0
1980-06-06,,,,-0.86,-0.22,11.8,0.0,0.0,,0.6,0.0,0.0,0.0,3080.0
1980-06-07,,,,-0.86,-0.22,11.8,0.0,0.0,,0.6,0.0,0.0,0.0,2842.0
1980-06-08,,,,-0.86,-0.22,11.3,0.0,0.0,,0.0,0.0,0.0,0.0,2494.0
1980-06-09,,,,-0.86,-0.22,9.2,0.0,0.0,,0.0,0.0,0.0,0.0,2340.0
1980-06-10,,,,-0.86,-0.22,8.1,0.0,0.0,,0.0,0.0,0.0,0.0,2599.0
1980-06-11,,,,-0.86,-0.22,7.2,0.0,0.0,,0.0,0.0,0.0,0.0,3784.0
1980-06-12,,,,-0.86,-0.22,6.7,0.0,0.0,,0.0,0.0,0.0,0.0,4091.0
1980-06-13,,,,-0.86,-0.22,6.5,0.0,0.0,,0.0,0.0,0.0,0.0,4297.0
1980-06-14,,,,-0.86,-0.22,3.8,0.0,0.0,,0.0,0.0,0.0,0.0,4458.0
1980-06-15,,,,-0.86,-0.22,2.1,0.0,0.0,,0.0,0.0,0.0,0.0,3576.0
1980-06-16,,,,-0.86,-0.22,0.9,0.0,0.0,,0.0,0.0,0.0,0.0,4581.0
1980-06-17,,,,-0.86,-0.22,0.4,0.0,0.0,,0.0,0.0,0.0,0.0,4276.0
1980-06-18,,,,-0.86,-0.22,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,3681.0
1980-06-19,,,,-0.86,-0.22,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,3262.0
1980-06-20,,,,-0.86,-0.22,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,2714.0
1980-06-21,,,,-0.86,-0.22,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,2623.0
1980-06-22,,,,-0.86,-0.22,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,2196.0
1980-06-23,,,,-0.86,-0.22,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,2118.0
1980-06-24,,,,-0.86,-0.22,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,1788.0
1980-06-25,,,,-0.86,-0.22,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,1811.0
1980-06-26,,,,-0.86,-0.22,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,1635.0
1980-06-27,,,,-0.86,-0.22,0.0,0.0,0.1,,0.0,0.0,0.0,0.0,1713.0
1980-06-28,,,,-0.86,-0.22,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,2022.0
1980-06-29,,,,-0.86,-0.22,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,2038.0
1980-06-30,,,,-0.86,-0.22,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,1830.0
1980-07-01,,,,-0.42,-0.79,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,1507.0
1980-07-02,,,,-0.42,-0.79,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,1444.0
1980-07-03,,,,-0.42,-0.79,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,1309.0
1980-07-04,,,,-0.42,-0.79,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,1312.0
1980-07-05,,,,-0.42,-0.79,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,1240.0
1980-07-06,,,,-0.42,-0.79,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,1293.0
1980-07-07,,,,-0.42,-0.79,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,1251.0
1980-07-08,,,,-0.42,-0.79,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,1167.0
1980-07-09,,,,-0.42,-0.79,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,1131.0
1980-07-10,,,,-0.42,-0.79,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,1082.0
1980-07-11,,,,-0.42,-0.79,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,1021.0
1980-07-12,,,,-0.42,-0.79,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,960.0
1980-07-13,,,,-0.42,-0.79,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,1027.0
1980-07-14,,,,-0.42,-0.79,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,890.0
1980-07-15,,,,-0.42,-0.79,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,971.0
1980-07-16,,,,-0.42,-0.79,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,850.0
1980-07-17,,,,-0.42,-0.79,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,903.0
1980-07-18,,,,-0.42,-0.79,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,833.0
1980-07-19,,,,-0.42,-0.79,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,728.0
1980-07-20,,,,-0.42,-0.79,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,868.0
1980-07-21,,,,-0.42,-0.79,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,745.0
1980-07-22,,,,-0.42,-0.79,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,771.0
1980-07-23,,,,-0.42,-0.79,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,769.0
1980-07-24,,,,-0.42,-0.79,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,710.0
1980-07-25,,,,-0.42,-0.79,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,667.0
1980-07-26,,,,-0.42,-0.79,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,723.0
1980-07-27,,,,-0.42,-0.79,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,616.0
1980-07-28,,,,-0.42,-0.79,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,666.0
1980-07-29,,,,-0.42,-0.79,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,656.0
1980-07-30,,,,-0.42,-0.79,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,566.0
1980-07-31,,,,-0.42,-0.79,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,585.0
1980-08-01,,,,-1.99,-0.63,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,653.0
1980-08-02,,,,-1.99,-0.63,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,608.0
1980-08-03,,,,-1.99,-0.63,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,599.0
1980-08-04,,,,-1.99,-0.63,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,649.0
1980-08-05,,,,-1.99,-0.63,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,570.0
1980-08-06,,,,-1.99,-0.63,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,629.0
1980-08-07,,,,-1.99,-0.63,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,529.0
1980-08-08,,,,-1.99,-0.63,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,591.0
1980-08-09,,,,-1.99,-0.63,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,505.0
1980-08-10,,,,-1.99,-0.63,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,623.0
1980-08-11,,,,-1.99,-0.63,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,383.0
1980-08-12,,,,-1.99,-0.63,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,354.0
1980-08-13,,,,-1.99,-0.63,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,352.0
1980-08-14,,,,-1.99,-0.63,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,303.0
1980-08-15,,,,-1.99,-0.63,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,386.0
1980-08-16,,,,-1.99,-0.63,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,347.0
1980-08-17,,,,-1.99,-0.63,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,432.0
1980-08-18,,,,-1.99,-0.63,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,241.0
1980-08-19,,,,-1.99,-0.63,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,398.0
1980-08-20,,,,-1.99,-0.63,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,326.0
1980-08-21,,,,-1.99,-0.63,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,398.0
1980-08-22,,,,-1.99,-0.63,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,391.0
1980-08-23,,,,-1.99,-0.63,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,397.0
1980-08-24,,,,-1.99,-0.63,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,432.0
1980-08-25,,,,-1.99,-0.63,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,397.0
1980-08-26,,,,-1.99,-0.63,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,432.0
1980-08-27,,,,-1.99,-0.63,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,362.0
1980-08-28,,,,-1.99,-0.63,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,362.0
1980-08-29,,,,-1.99,-0.63,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,398.0
1980-08-30,,,,-1.99,-0.63,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,362.0
1980-08-31,,,,-1.99,-0.63,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,377.0
1980-09-01,,,,-0.05,-0.63,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,342.0
1980-09-02,,,,-0.05,-0.63,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,414.0
1980-09-03,,,,-0.05,-0.63,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,306.0
1980-09-04,,,,-0.05,-0.63,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,378.0
1980-09-05,,,,-0.05,-0.63,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,408.0
1980-09-06,,,,-0.05,-0.63,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,336.0
1980-09-07,,,,-0.05,-0.63,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,336.0
1980-09-08,,,,-0.05,-0.63,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,448.0
1980-09-09,,,,-0.05,-0.63,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,384.0
1980-09-10,,,,-0.05,-0.63,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,385.0
1980-09-11,,,,-0.05,-0.63,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,441.0
1980-09-12,,,,-0.05,-0.63,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,326.0
1980-09-13,,,,-0.05,-0.63,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,328.0
1980-09-14,,,,-0.05,-0.63,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,366.0
1980-09-15,,,,-0.05,-0.63,0.0,0.0,0.0,,0.0,0.7,0.0,0.0,402.0
1980-09-16,,,,-0.05,-0.63,0.0,0.0,0.0,,0.0,0.2,0.0,0.0,404.0
1980-09-17,,,,-0.05,-0.63,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,371.0
1980-09-18,,,,-0.05,-0.63,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,291.0
1980-09-19,,,,-0.05,-0.63,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,263.0
1980-09-20,,,,-0.05,-0.63,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,329.0
1980-09-21,,,,-0.05,-0.63,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,287.0
1980-09-22,,,,-0.05,-0.63,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,322.0
1980-09-23,,,,-0.05,-0.63,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,323.0
1980-09-24,,,,-0.05,-0.63,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,324.0
1980-09-25,,,,-0.05,-0.63,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,315.0
1980-09-26,,,,-0.05,-0.63,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,281.0
1980-09-27,,,,-0.05,-0.63,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,317.0
1980-09-28,,,,-0.05,-0.63,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,318.0
1980-09-29,,,,-0.05,-0.63,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,283.0
1980-09-30,,,,-0.05,-0.63,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,284.0
1980-10-01,,,,2.45,-0.23,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,357.0
1980-10-02,,,,2.45,-0.23,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,615.0
1980-10-03,,,,2.45,-0.23,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,586.0
1980-10-04,,,,2.45,-0.23,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,333.0
1980-10-05,,,,2.45,-0.23,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,307.0
1980-10-06,,,,2.45,-0.23,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,300.0
1980-10-07,,,,2.45,-0.23,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,243.0
1980-10-08,,,,2.45,-0.23,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,316.0
1980-10-09,,,,2.45,-0.23,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,137.0
1980-10-10,,,,2.45,-0.23,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,-12.0
1980-10-11,,,,2.45,-0.23,0.0,0.1,0.0,,0.0,0.0,0.0,0.0,79.0
1980-10-12,,,,2.45,-0.23,0.0,0.1,0.0,,0.0,0.0,0.0,0.0,320.0
1980-10-13,,,,2.45,-0.23,0.0,0.1,0.0,,0.0,0.0,0.0,0.0,291.0
1980-10-14,,,,2.45,-0.23,0.4,0.1,0.0,,0.0,0.0,0.1,0.3,292.0
1980-10-15,,,,2.45,-0.23,0.7,0.2,0.2,,0.6,0.5,0.4,0.8,324.0
1980-10-16,,,,2.45,-0.23,0.8,0.2,0.2,,0.7,0.5,0.4,1.3,294.0
1980-10-17,,,,2.45,-0.23,1.1,0.3,0.6,,0.9,0.6,0.7,1.3,295.0
1980-10-18,,,,2.45,-0.23,1.1,0.3,0.6,,0.9,0.6,0.7,1.3,295.0
1980-10-19,,,,2.45,-0.23,1.1,0.3,0.5,,0.9,0.4,0.6,1.3,296.0
1980-10-20,,,,2.45,-0.23,1.0,0.3,0.1,,0.9,0.2,0.1,1.1,266.0
1980-10-21,,,,2.45,-0.23,1.3,0.2,0.1,,1.1,0.2,0.0,1.1,298.0
1980-10-22,,,,2.45,-0.23,1.5,0.2,0.2,,1.1,0.2,0.1,1.1,303.0
1980-10-23,,,,2.45,-0.23,1.5,0.2,0.2,,1.1,0.2,0.0,1.1,304.0
1980-10-24,,,,2.45,-0.23,1.5,0.2,0.2,,1.1,0.2,0.0,1.1,274.0
1980-10-25,,,,2.45,-0.23,1.5,0.2,0.2,,1.1,0.2,0.1,1.1,274.0
1980-10-26,,,,2.45,-0.23,1.7,0.6,0.7,,1.3,0.2,0.2,1.1,274.0
1980-10-27,,,,2.45,-0.23,1.7,0.6,0.7,,1.5,0.2,0.2,1.3,308.0
1980-10-28,,,,2.45,-0.23,1.7,0.6,0.7,,1.5,0.2,0.2,1.3,276.0
1980-10-29,,,,2.45,-0.23,1.7,0.6,0.7,,1.5,0.2,0.2,1.3,276.0
1980-10-30,,,,2.45,-0.23,1.7,0.6,0.7,,1.5,0.2,0.1,1.1,277.0
1980-10-31,,,,2.45,-0.23,1.7,0.6,0.7,,1.5,0.2,0.0,1.1,277.0
1980-11-01,,,,1.35,-0.55,2.0,0.6,0.7,,1.5,0.2,0.0,1.1,278.0
1980-11-02,,,,1.35,-0.55,2.0,0.6,1.0,,1.6,0.4,0.0,1.1,279.0
1980-11-03,,,,1.35,-0.55,2.0,0.6,1.0,,1.6,0.4,0.0,1.1,279.0
1980-11-04,,,,1.35,-0.55,1.8,0.2,0.8,,1.5,0.2,0.0,0.9,280.0
1980-11-05,,,,1.35,-0.55,1.3,0.2,0.7,,1.3,0.2,0.0,0.5,280.0
1980-11-06,,,,1.35,-0.55,1.3,0.2,0.6,,1.1,0.2,0.0,0.0,281.0
1980-11-07,,,,1.35,-0.55,2.0,0.2,0.5,,1.1,0.2,0.0,0.0,282.0
1980-11-08,,,,1.35,-0.55,2.5,0.2,1.6,,1.1,0.6,0.0,0.3,385.0
1980-11-09,,,,1.35,-0.55,2.5,0.2,1.6,,1.1,0.7,0.0,0.5,318.0
1980-11-10,,,,1.35,-0.55,2.5,0.2,1.7,,1.1,0.8,0.0,0.5,424.0
1980-11-11,,,,1.35,-0.55,2.6,0.3,1.7,,1.3,0.8,0.0,0.6,426.0
1980-11-12,,,,1.35,-0.55,2.6,0.3,1.7,,1.7,0.8,0.0,0.6,428.0
1980-11-13,,,,1.35,-0.55,2.6,0.3,1.7,,1.7,0.8,0.0,0.6,323.0
1980-11-14,,,,1.35,-0.55,2.6,0.4,1.8,,1.6,0.8,0.0,0.6,288.0
1980-11-15,,,,1.35,-0.55,2.6,0.6,1.8,,1.5,0.8,0.1,0.6,362.0
1980-11-16,,,,1.35,-0.55,2.6,0.8,1.8,,1.5,0.8,0.1,0.6,181.0
1980-11-17,,,,1.35,-0.55,2.6,1.0,1.8,,1.5,0.8,0.1,0.6,255.0
1980-11-18,,,,1.35,-0.55,2.7,1.0,1.8,,1.6,1.1,0.1,0.6,292.0
1980-11-19,,,,1.35,-0.55,2.7,1.0,1.8,,1.7,1.3,0.1,0.6,330.0
1980-11-20,,,,1.35,-0.55,2.7,1.0,1.8,,1.7,1.3,0.1,0.6,331.0
1980-11-21,,,,1.35,-0.55,3.1,1.3,2.2,,2.2,1.3,0.2,0.6,295.0
1980-11-22,,,,1.35,-0.55,3.1,1.3,2.4,,2.3,2.2,0.6,0.7,296.0
1980-11-23,,,,1.35,-0.55,3.1,1.3,2.4,,2.3,2.2,0.6,0.7,297.0
1980-11-24,,,,1.35,-0.55,3.1,1.3,2.4,,2.3,2.2,0.6,0.7,259.0
1980-11-25,,,,1.35,-0.55,3.1,1.3,2.4,,2.3,2.3,0.6,0.7,337.0
1980-11-26,,,,1.35,-0.55,3.1,1.3,2.4,,2.3,2.3,0.6,0.7,261.0
1980-11-27,,,,1.35,-0.55,3.1,1.3,2.5,,2.6,2.4,0.7,0.7,300.0
1980-11-28,,,,1.35,-0.55,3.1,1.5,2.5,,2.6,2.8,0.8,0.7,262.0
1980-11-29,,,,1.35,-0.55,3.7,1.5,3.0,,3.0,3.0,1.0,0.7,262.0
1980-11-30,,,,1.35,-0.55,3.8,1.5,3.3,,3.2,3.9,1.2,1.1,303.0
1980-12-01,,,,-0.27,-0.58,3.8,1.5,3.4,,3.2,3.9,1.2,1.1,263.0
1980-12-02,,,,-0.27,-0.58,4.4,2.6,5.1,,4.2,3.9,1.9,1.1,185.0
1980-12-03,,,,-0.27,-0.58,4.8,2.8,5.7,,4.6,5.0,2.3,2.1,185.0
1980-12-04,,,,-0.27,-0.58,5.1,2.9,5.8,,4.8,5.2,2.3,2.2,185.0
1980-12-05,,,,-0.27,-0.58,5.2,2.9,5.8,,4.8,5.2,2.3,2.2,225.0
1980-12-06,,,,-0.27,-0.58,5.3,2.9,5.8,,4.8,5.4,2.3,2.2,225.0
1980-12-07,,,,-0.27,-0.58,5.4,2.9,5.8,,4.8,5.5,2.4,2.2,265.0
1980-12-08,,,,-0.27,-0.58,5.6,2.9,5.8,,4.9,5.6,2.6,2.2,307.0
1980-12-09,,,,-0.27,-0.58,5.8,2.9,5.8,,4.9,5.8,2.6,2.2,267.0
1980-12-10,,,,-0.27,-0.58,7.1,3.2,6.7,,5.2,6.3,2.9,2.2,226.0
1980-12-11,,,,-0.27,-0.58,7.3,3.4,7.0,,5.2,6.8,2.9,2.5,268.0
1980-12-12,,,,-0.27,-0.58,7.3,3.4,7.0,,5.2,6.8,2.9,2.5,309.0
1980-12-13,,,,-0.27,-0.58,7.4,3.4,7.0,,5.2,6.8,2.8,2.5,310.0
1980-12-14,,,,-0.27,-0.58,7.5,3.4,7.0,,5.2,6.8,2.8,2.5,311.0
1980-12-15,,,,-0.27,-0.58,7.6,3.4,7.1,,5.2,6.9,2.8,2.2,270.0
1980-12-16,,,,-0.27,-0.58,7.6,3.4,7.1,,5.2,6.9,2.4,1.9,355.0
1980-12-17,,,,-0.27,-0.58,7.6,3.4,7.1,,5.1,6.9,2.3,1.5,356.0
1980-12-18,,,,-0.27,-0.58,7.7,3.4,7.1,,5.1,6.9,2.2,1.5,230.0
1980-12-19,,,,-0.27,-0.58,7.7,3.4,7.1,,5.1,6.9,2.2,1.7,273.0
1980-12-20,,,,-0.27,-0.58,8.0,3.4,7.2,,5.2,6.9,2.2,1.8,230.0
1980-12-21,,,,-0.27,-0.58,8.5,3.5,7.6,,5.5,7.3,2.4,1.8,231.0
1980-12-22,,,,-0.27,-0.58,9.6,3.8,9.0,,6.2,7.5,2.9,1.8,317.0
1980-12-23,,,,-0.27,-0.58,10.5,4.0,9.7,,6.4,8.6,3.2,1.9,275.0
1980-12-24,,,,-0.27,-0.58,10.5,4.2,10.2,,6.6,9.3,3.6,2.4,319.0
1980-12-25,,,,-0.27,-0.58,11.1,4.4,11.6,,7.2,9.8,3.8,2.4,319.0
1980-12-26,,,,-0.27,-0.58,10.8,4.4,12.0,,7.0,9.9,3.6,2.9,365.0
1980-12-27,,,,-0.27,-0.58,10.8,4.3,12.1,,7.0,9.6,3.2,2.9,410.0
1980-12-28,,,,-0.27,-0.58,10.8,4.3,12.1,,6.8,9.5,3.2,3.0,637.0
1980-12-29,,,,-0.27,-0.58,10.8,4.1,12.1,,6.7,9.5,3.1,3.0,416.0
1980-12-30,,,,-0.27,-0.58,10.8,4.2,12.3,,6.7,9.5,3.1,3.0,464.0
1980-12-31,,,,-0.27,-0.58,11.0,4.2,12.3,,6.8,9.5,3.1,3.0,467.0
1981-01-01,32.35921096801758,0.024828242138028145,,2.42,-1.15,11.1,4.1,12.2,,6.7,9.5,3.0,3.0,418.0
1981-01-02,30.190256118774414,0.009984449483454227,,2.42,-1.15,11.1,4.2,12.1,,6.7,9.5,2.9,3.1,373.0
1981-01-03,32.124149322509766,0.0,,2.42,-1.15,11.2,4.2,12.1,,6.7,9.5,2.9,3.2,375.0
1981-01-04,34.377384185791016,0.00961227435618639,,2.42,-1.15,11.2,4.1,12.1,,6.7,9.7,2.6,3.2,376.0
1981-01-05,33.33960723876953,0.00015080533921718597,,2.42,-1.15,11.5,4.0,12.1,,6.8,9.7,2.6,3.3,282.0
1981-01-06,31.287988662719727,0.010475054383277893,,2.42,-1.15,11.6,3.7,12.1,,6.8,9.7,2.6,3.4,283.0
1981-01-07,32.56810760498047,0.0,,2.42,-1.15,11.6,3.7,12.1,,7.1,9.7,2.6,3.4,331.0
1981-01-08,30.754987716674805,0.0,,2.42,-1.15,11.7,3.7,12.1,,7.2,9.7,2.6,3.4,331.0
1981-01-09,29.5661678314209,0.0,,2.42,-1.15,11.7,3.7,12.1,,7.2,9.7,2.6,3.4,284.0
1981-01-10,32.39340591430664,0.0,,2.42,-1.15,11.7,3.7,12.1,,7.2,9.5,2.6,3.4,284.0
1981-01-11,30.749893188476562,0.0,,2.42,-1.15,11.7,3.7,12.0,,7.2,9.4,2.9,3.4,333.0
1981-01-12,33.801963806152344,0.0,,2.42,-1.15,11.7,3.7,11.9,,7.2,9.4,2.9,3.4,236.0
1981-01-13,34.41487121582031,0.0,,2.42,-1.15,11.7,3.7,11.8,,7.2,9.3,2.9,3.4,286.0
1981-01-14,32.63251876831055,0.0,,2.42,-1.15,11.7,3.7,11.8,,7.2,9.3,2.9,3.4,237.0
1981-01-15,29.346500396728516,0.0,,2.42,-1.15,11.6,3.7,11.8,,7.1,9.3,2.9,3.4,286.0
1981-01-16,22.583538055419922,0.0005163577734492719,,2.42,-1.15,11.5,3.7,11.8,,7.2,9.3,2.9,3.4,286.0
1981-01-17,20.87215232849121,0.010527284815907478,,2.42,-1.15,11.0,3.7,11.8,,7.0,9.3,2.9,3.4,287.0
1981-01-18,29.750743865966797,0.009749242104589939,,2.42,-1.15,11.0,3.7,11.8,,7.0,9.3,3.0,3.4,238.0
1981-01-19,37.017330169677734,0.0,,2.42,-1.15,11.0,3.7,11.8,,7.0,9.3,3.0,3.4,238.0
1981-01-20,40.15666198730469,2.988723736052634e-06,,2.42,-1.15,10.9,3.7,11.8,,7.0,9.1,3.0,3.4,288.0
1981-01-21,39.28413772583008,0.0,,2.42,-1.15,10.9,3.6,12.1,,7.0,9.1,3.0,3.4,238.0
1981-01-22,40.04391098022461,0.0038481433875858784,,2.42,-1.15,10.9,3.7,12.6,,7.0,9.0,3.0,3.4,288.0
1981-01-23,44.50989532470703,0.0,,2.42,-1.15,10.9,3.6,12.9,,7.0,8.9,3.0,3.4,288.0
1981-01-24,39.581878662109375,0.0007883370853960514,,2.42,-1.15,11.7,3.6,12.9,,7.3,9.4,3.1,3.4,289.0
1981-01-25,30.046749114990234,0.19255681335926056,,2.42,-1.15,12.0,3.7,12.9,,7.3,9.5,3.2,3.4,289.0
1981-01-26,21.251325607299805,0.1729724258184433,,2.42,-1.15,12.0,3.7,13.0,,7.4,9.7,3.4,3.4,239.0
1981-01-27,20.979196548461914,0.008702406659722328,,2.42,-1.15,11.9,3.7,13.0,,7.5,9.7,3.4,3.4,240.0
1981-01-28,24.25779914855957,0.013633089140057564,,2.42,-1.15,11.9,3.7,13.0,,7.5,9.8,3.4,3.4,290.0
1981-01-29,21.816112518310547,0.014646914787590504,,2.42,-1.15,12.0,3.7,12.8,,7.6,9.8,3.4,3.4,290.0
