model,ADJ_R2,MSE,AIC
111001111000001,0.2957914438410778,2144106128.0455992,727.0682380700939
011000000111111,0.2957454676163732,1668216371.4300044,594.6766521131318
000010000011010,0.29559535305053464,2145306803.3669496,592.4617859797481
010011111011100,0.2954271633871228,1549758192.0331717,594.98256179047
110111100100010,0.29541400950479346,2145255303.621903,727.0832411969784
001000101111011,0.2952893662623194,1669296770.2217426,594.6915429447321
100011001101011,0.29485248359646155,2146964983.4185784,727.1055471522357
110111111001001,0.2947873554847388,1921146091.9126456,727.9938153570127
100000111110100,0.29454622977471523,1790418309.6075625,594.3026203337697
010111111100001,0.294520044205706,2034925733.1172764,727.6048623504477
010100100111010,0.2944528577007586,1790655284.8394966,594.3056643540606
100111110000101,0.2944263780498889,2148262348.390375,727.1224618426625
101011101011110,0.2944050861474876,1432621221.9678967,595.1749199170905
101001100011010,0.29432881699486324,1790970096.0437813,594.3097075785452
000111111100100,0.2943166170628143,2148596538.0319934,727.1268172614609
110000100111011,0.2943107308264269,1671614931.5977044,594.7234610107946
011000100111010,0.29430619565218596,1791027508.2624505,594.3104448660453
110100001101001,0.2942632585989158,2261851577.6043262,726.5651465734459
111111010101011,0.29423810273156126,1809545760.7384684,728.3181251741476
100110100000001,0.2942186317907628,2488194064.764736,725.2356021139494
010111111100010,0.29421824743134417,2035796252.5661654,727.6168378894434
010001110101000,0.2942156642133624,2375104321.0348916,725.9331594066712
111001101101010,0.2941504461864922,2035991822.2584772,727.6195275929783
110010100110010,0.2941494784495653,1791425251.3334286,594.3155520321596
111001101001110,0.29412547235077113,2036063858.183164,727.6205182503021
100101110001100,0.2938985871840656,2263020331.5696487,726.5796111206921
000101100001101,0.29383063154557376,2376400032.3543916,725.9484303251623
111011000001100,0.2937794546181991,2263402145.5892987,726.5843348479312
011001111101110,0.2935174762549324,1924605507.3648746,728.0441897279456
001111011101001,0.293444886472221,2038026978.0513942,727.6475021162855
010101000110101,0.2933830486986343,1793370424.66301,594.3405124455359
110111101001101,0.29327437734974005,1925267759.4037325,728.0538228020683
100001011100101,0.2932347297474359,2265147962.0333314,726.6059235956288
110101101000100,0.2932221159327508,2265188388.689578,726.6064233140988
110001111100000,0.29309777064351894,2265586909.2314706,726.6113489943491
110010011001000,0.2930333522795563,2379083035.2687016,725.9800250500318
110111000101101,0.2930328849672519,2039215378.1719906,727.6638245231536
010010110000011,0.2929817178268198,2379256795.446691,725.9820700006487
001111100010000,0.2926080547365555,1915026489.2553637,593.8501102432466
101101101001100,0.29253940349753216,2154007626.0723767,727.1972446302033
110101001001110,0.2923732855511749,2154513405.934959,727.2038185037493
011011100100011,0.29228043322540953,2154796113.719372,727.2074923257102
000110101001010,0.2922113161923645,2381849349.7981386,726.0125635568941
011110010010100,0.29220011251462685,1796372677.5282373,594.3789841857326
100110001010110,0.29213211082987456,1796545263.5524435,594.3811937984344
001111000100100,0.2921121713286928,2382182991.9352264,726.0164854361693
000000101111011,0.2920906159239195,1796650576.2497644,594.3825420088561
100111011100011,0.2920708574139733,2041990304.1044085,727.7019004958587
111001001000101,0.2920568058926192,2268923150.10704,726.6525506942679
110001101110100,0.2920419317008017,1676989192.8495893,594.797287662336
101100000111010,0.2919482829042058,1797011812.7408185,594.3871659486829
010110001010110,0.291813245459703,1797354533.303561,594.3915520196663
000111101000001,0.2917725092032737,2383326022.3779125,726.0299173079433
110101111100000,0.291707475403684,2156540600.300697,727.2301514823398
010010001111110,0.29119005215213,1679007098.7972736,594.8249467169694
000101110100010,0.29108136868193024,2385651847.35794,726.057228445207
110011111001101,0.2910585069394792,1931304251.8177102,728.1414767730739
110010100010110,0.29082874986502605,1799853150.5238996,594.423503583413
011111010000001,0.2908005644943913,2272949342.0590024,726.7021925124293
111100010011100,0.29064911553998185,1680288452.7265658,594.8424927419326
010111100100001,0.2906302012632842,2273495347.84337,726.7089178387353
101011101110100,0.29049216872531347,1560613064.6699677,595.1430976645664
111110000101001,0.2904058441574042,2160503681.276064,727.2815599420378
111100001010100,0.2903846178415308,1800980342.89328,594.4379032635926
100000010110110,0.29033889781039646,1921169470.739629,593.9237710762056
011100011001100,0.29032627292892443,2274469423.2205215,726.7209118238912
011010110001100,0.29026781455198647,2274656779.446072,726.7232181895909
111001000001101,0.29026051249088136,2274680182.1931043,726.7235062653797
001001100001110,0.29023349122593134,2388505123.2204695,726.0906968603241
001011101100110,0.29019746382830613,2161138137.555636,727.2897812508369
000010101010010,0.2901896949222035,2041671724.2492702,593.3229725108698
001111001111100,0.29010009635341727,1561475455.8077488,595.1558039005
011111001000100,0.2900310367462041,2275415640.6787853,726.7325578715788
010110111101001,0.29000740268303793,2047942248.020909,727.7833955059525
100110100110100,0.2899640212395195,1802047803.1422484,594.4515315703665
100011001101010,0.28988318673828084,2275889492.6891055,726.7383882239494
111001001001101,0.2898056927370243,2162330964.297461,727.305231413117
001111111111100,0.2897441801806886,1321910885.1447465,595.3250883680666
100110010101100,0.2895261422664218,2277033802.6769156,726.7524629966854
110100111101100,0.2894819736883829,2049457824.7192519,727.8041092018257
001001011000110,0.2892702170663507,2391746731.885829,726.1286718705512
000110100010110,0.2891827441868884,1924299368.994043,593.9612113357673
001101000100100,0.2890692965288457,2506347767.8990297,725.4391466804886
000100001001001,0.2890497807942868,2620344595.455734,724.68456464897
101010000010101,0.2890223534899359,1924733573.023861,593.966400531536
100101011000110,0.2888477307283256,2279208078.3206367,726.7791866536974
010111110100000,0.2888468374267441,2279210941.30831,726.7792218253893
010101011001111,0.2888144958471377,2051383135.0335696,727.8304007324122
000000011110100,0.2887022188252101,2045950244.6736746,593.3711208017081
111100010010110,0.28862630563488234,1685080022.3151298,594.9079870114745
011000000010110,0.2885465168875453,2046398099.8840976,593.376154913672
001011010010101,0.28845880374961874,1805867995.2903445,594.5002380575191
100110011000010,0.2884466377491174,2394518239.690541,726.1610989207318
000110010011110,0.28843033823946007,1805940239.8125672,594.5011581639607
110111000100111,0.28838552661569805,2052620477.8107846,727.8472845376327
100110000110100,0.28838134230539914,1926468895.8622344,593.9871277866239
110011100000110,0.288381139558622,2280703480.092118,726.7975515937037
010000000110100,0.2883659485372069,2167324390.4937515,592.6966351384185
001111100101001,0.2882694830632907,2167008266.98941,727.3657323437822
000101001011101,0.2882645487280231,1806361008.1029162,594.5065163387404
000000011100110,0.2882544026801658,2509220632.115952,725.4712228881906
010110000110100,0.2881780408033707,1927019266.507951,593.9936976912942
110101010100011,0.2881749971013413,2167295948.711334,727.3694492440387
001110101111010,0.2880450972015318,1565995572.969185,595.2222875009203
000000011110011,0.2875866513569614,1928620255.129497,594.0127984086746
000110010010010,0.28726517661901807,2050083698.9472265,593.417541061829
001001001010111,0.28719074182743676,1809086294.4603467,594.5411906641266
110001101101011,0.2870812034766398,2056382740.2225945,727.8985589569404
100101110100001,0.28706884738969063,2284909312.009955,726.8491386784494
110110110110100,0.28693040523658375,1568447417.4265673,595.2582699285442
110000010101100,0.2869074829689937,2399697800.9015994,726.221600061735
100011110101010,0.28687649931233117,2171249489.238953,727.4204797873384
001101110000101,0.286854826288113,2285595239.1239142,726.8575429844161
101010000010110,0.286615642107347,1931248937.0741737,594.044125736656
110011101110100,0.28652903869593616,1569330251.751216,595.271212330552
110000110010011,0.28650291716798937,1810831970.670541,594.5633737925876
110110001000001,0.28645010740546173,2401236960.4184647,726.239553427107
000010110010011,0.2863566438326387,1931950088.0556893,594.0524745028713
110101100001011,0.28629540656637675,2173018744.2510757,727.4432864559951
001000110110011,0.2861868099962449,1811634240.2053807,594.5735614374289
101011011010110,0.2860106626260357,1570470456.8785443,595.2879170335028
110010110111100,0.2859967131051291,1570501139.8444157,595.2883663901388
110011001100101,0.2858508180537813,2174372384.3708634,727.4607230856691
001100111101100,0.2858241074425638,2174453710.257484,727.4617703222226
010011000010101,0.2857651691827322,1933551307.3371332,594.0715292343601
001001110011101,0.2856965354257205,1692019971.4424849,595.002517262232
000111000101111,0.28568398163462805,2174880351.769952,727.4672635596778
011101011000100,0.28561307301207706,2289574997.356171,726.9062551646625
110101111010100,0.28556559802513304,1571449408.2025106,595.3022495958511
000010100000111,0.2854867136876994,2518977970.059914,725.5798923449793
000111100110000,0.2854562877691169,1934387500.1904342,594.0814737742728
101101111001100,0.2854376921399252,2061123375.9901762,727.9630338387728
011010101110100,0.2853170941802333,1692918780.1382208,595.0147317228204
000111111100011,0.2851062911090858,2062079287.607647,727.976016720262
001111111010010,0.28509315585399664,1572488578.4442987,595.3174540410616
010100111101110,0.28509081988858276,2062123913.6589837,727.9766226697637
111000111001110,0.28504872338526055,2062245339.1611276,727.9782713650442
000100001111111,0.28503282945755626,1693592137.6281393,595.0238781409768
001110101110100,0.28501855173360957,1693625958.2593734,595.0243374409075
010110111101010,0.28500358069598286,2062375551.2519443,727.9800392553018
110001100001110,0.28498499166499325,2291587967.2108293,726.9308616499563
000100000111001,0.2849138423454618,2056846988.6124165,593.4932938878459
101100111010010,0.28486468638649165,1693990429.7384408,595.0292865514859
010010110110010,0.2848606482470386,1814999994.812549,594.6162524689328
001000101101011,0.28474438980777406,2292359084.340491,726.9402820379282
100001101110100,0.2846150952397605,1815623200.2141867,594.6241484821561
011111010000100,0.2845840540442869,2292872952.5838675,726.9465579736972
010011001100101,0.28454385320933606,2293001794.28449,726.9481313126205
101001000110101,0.28454244517128324,1815807583.6823683,594.6264841013785
000000010111001,0.28453743547541765,2057929671.2078714,593.5053974367521
101000000110101,0.28449869296743846,1936979867.015454,594.1122765580088
010101101000110,0.28428599793677456,2293828207.762523,726.95822088543
011011000011000,0.28425962288311446,1937627069.1038225,594.1199602525958
001010010111100,0.28420907010106267,1816653678.5717597,594.6371987003256
110011101000100,0.2841480045426058,2294270469.8100967,726.963618911166
010010000011010,0.2840707360528042,2059272067.913099,593.5203955482223
000010010111011,0.28401300553185416,1817151283.9562542,594.6434978407765
011101011010110,0.28368686659459896,1575581811.9424806,595.3626527720501
000111111000011,0.2835356478081267,2181421390.9013333,727.5513482921581
110111111000010,0.2834057416389053,2066984447.3487384,728.0425424733992
111100010101001,0.283404018402142,2181822163.390583,727.5564920021485
101111001001011,0.28316393745768476,2067681920.8158438,728.0519890674046
011101101000100,0.28314802948310147,2297475340.7388997,727.0027048729247
000101010010101,0.283034185197492,1940944530.7240908,594.15930547746
001100101010011,0.28280493184783617,1820217334.9641473,594.6822726790025
110100001100001,0.28269750179062336,2413865222.8479624,726.3864214042609
110011111000001,0.2826879254581055,2184002453.9538407,727.5844583756046
111011111100000,0.28260607710790464,2069291044.3237903,728.0737709165365
110011011100011,0.2823506535366188,2070027802.3192303,728.0837383652181
010000101010110,0.2822193683066636,1943150374.231749,594.1854296620496
000111001100101,0.28213850647462113,2300710812.3750033,727.0421087673063
101001010001110,0.28198063174967003,2301216793.110802,727.0482659526747
001010001111111,0.2818495198591925,1579623187.0946798,595.4215723537326
011001110000101,0.2818134027676138,2301752753.7809725,727.0547864819459
000010110101110,0.28175017932242696,2301955381.816114,727.0572512711204
000010001000111,0.28174235649104673,2532178498.9669175,725.7262412665054
101111001100010,0.28158141716471474,2187371443.4269776,727.6276172204617
010000110110110,0.28156387870220867,1823367086.7535777,594.7220380862597
010101010101001,0.2815400134767748,2302628953.0242715,727.0654431045593
001010011110100,0.28133306386459545,1823952887.1686208,594.7294262012363
110010100100010,0.2812930960993263,2418591326.640232,726.4411889731023
010100010101101,0.2810897051682819,2304072169.025682,727.0829871336989
110110000101011,0.2809911472291655,2189168640.258717,727.6506132461601
000111010011010,0.2809009883801762,1825049480.441047,594.7432500596415
101111101001011,0.2808760513071237,1959043381.2793207,728.5407772269564
001101100001010,0.2808521681276914,2420075136.74708,726.4583617559789
101000001011111,0.2807348109676223,1703773150.9974802,595.1617284976903
100100110011101,0.2806386709565727,1704000884.4844623,595.1648025690072
011011111100001,0.2804909688014863,2075391980.6944275,728.1562024755854
011101101000011,0.2804538050444053,2190804687.791973,727.6715308772189
100000000111000,0.2804357434916175,2191476307.8754354,592.9515216649124
100110010000010,0.2804283247188788,2536811046.95372,725.7774196635282
011111001011100,0.28035215404462543,1582916749.969955,595.4694781351773
010010100110110,0.2802842972115618,1826614622.2069035,594.7629661462295
100010111101101,0.2802426439318474,2076108262.798902,728.1658644762829
110100010011110,0.28008604435794204,1705309929.2924569,595.1824648085083
010011111100100,0.2799961119271759,2192198227.5449815,727.6893356175544
011000100010110,0.2798355651337818,1949603721.9858568,594.2616878230573
011101110000001,0.2797208743095799,2308459204.6660285,727.1362494424045
011000110011100,0.2796961821565268,1828107238.7427175,594.7817529013034
110100001001001,0.2796912370295995,2423981900.2266474,726.5035261296889
001011110100010,0.2796664354402415,2308633678.5672336,727.1383656091612
000001001011001,0.2796091698485189,2072105149.5124955,593.6632834088904
010010101001000,0.27956163380737775,2539866518.915886,725.8111240791272
000001110101001,0.27934870859790484,2425134576.3586392,726.5168378051085
001110011011100,0.2791303941536627,1707573643.962128,595.2129759255272
000010011110100,0.2790171021721892,1951819436.0075092,594.2878123555231
011011111001101,0.27897544065627633,1964221040.461301,728.6146822844179
001111011101000,0.2787545831130267,2195978314.445774,727.7375754540285
001010000011010,0.2787153094418807,2074676216.0419662,593.6918041012261
001101100111000,0.278662953823004,1830729538.0405917,594.8147212449916
100011110100110,0.2786240677080777,2196375695.1323733,727.7426418303866
010101000011101,0.27841785553825127,1831351589.371517,594.8225349335753
010111000100100,0.2783676993712688,2428435867.043366,726.554927765687
001111000101101,0.2782747053945015,2197439399.727973,727.7561989458388
010011110000011,0.27826910310396813,2313112060.042687,727.192628533887
010100001110111,0.27822251436179635,1709724201.5552123,595.2419244301099
000100001010001,0.27821483142209347,2198240229.4268665,593.0224011021068
011100001010101,0.27816270656944664,1831999149.0057635,594.8306662170949
100010010110101,0.27816019642454637,1832005519.6704042,594.8307461980447
111100110010110,0.27815465630419267,1587750302.9374263,595.5396033186273
110000110010111,0.2781420705542751,1709914754.3603647,595.2444876916586
010101101110101,0.2779294864872731,1588245580.0049438,595.546776736393
101001111101101,0.27784827255760813,1967291681.0752015,728.6584201333129
010001010010101,0.2778081517304284,1955092263.9435225,594.3263466587873
101010000001101,0.27780771518948977,2430320324.9186916,726.5766472432941
011001101101110,0.2777863565041595,2083193315.2564263,728.2612562900122
011010101110010,0.27766860379516045,1711036287.7869372,595.2595684510248
110001011000110,0.2775863985008924,2315300094.7487144,727.2191019655019
010000001000101,0.27744311403867883,2663123211.5707855,725.1379893580919
000011010010111,0.27728092658386827,1834237077.4113643,594.8587453459579
000111111110101,0.27713935122621647,1467677112.7849548,595.7309487555389
011101001101100,0.2771333207972756,2200914577.199143,727.8004450387871
001100101110010,0.2769484728898133,1835080833.8785565,594.869323006197
011101111010010,0.2768655744395414,1590585730.413667,595.5806404201609
011101001011000,0.2768105353835264,1835430914.7020793,594.8737103284653
011111011101001,0.2768055353737109,1970132314.2959988,728.6988210370893
100101101011000,0.27671484839760896,1835673765.1039176,594.8767533140175
010010000011111,0.276633717570844,1835879672.4558158,594.8793330771499
001110000011111,0.27663260605630857,1713490327.2133749,595.292532374402
111101111001001,0.2764436177262076,1971118253.3308456,728.7128299376033
101000000110110,0.2762281387965708,1959369619.1522763,594.376611145654
101001100001100,0.2761790710607718,2435801035.542901,726.6397200485123
000111111011100,0.2760838857679334,1592305110.3833346,595.6054893673142
110111010010100,0.27601571587303797,1714951597.6146083,595.3121384940332
001011100001110,0.2759767939448413,2320458798.257895,727.281419165863
111111101100001,0.27589801403918335,1972604591.386767,728.7339356132175
010000101111011,0.2758556725283867,1715330703.3433025,595.3172222924093
110000111110100,0.2757358259861705,1715614592.1286647,595.3210284982889
001100110010111,0.2756977286978556,1715704835.8078346,595.3222382979972
110101101010010,0.2756346875240857,1715854165.7919824,595.324240064329
110000011001110,0.27555132740902266,2321822397.5985622,727.2978683127482
111111100011110,0.2754263260385357,1348558927.6025217,595.7841276864583
010001111100100,0.2753907269404956,2322337114.2085843,727.3040748459662
001011110000011,0.27531903112076894,2322566895.7878094,727.3068451440001
110101111000100,0.2753132026905486,2206456296.8392544,727.8708580973342
010101011101101,0.2752749659068737,2090437310.3697553,728.3584532319773
000100001100111,0.275192592372695,2439120732.0505433,726.6778546160043
111111100010100,0.27506498151140835,1594546262.946124,595.6378388630411
000011101011001,0.27489110083913004,1840302376.0187905,594.9346743141638
000000101101111,0.27454883256585616,2325035344.310186,727.3365880357345
110000101000001,0.27436728228404383,2558178924.446588,726.0122794300798
101111100000011,0.2743291907598947,2209452321.2302284,727.9088519523139
010101010101100,0.2743140243185276,2325787893.204835,727.3456493860193
100111110101001,0.2742622863672586,2093358339.7167113,728.3975511429866
001110011010101,0.27413917453615244,1719396690.739195,595.3716765433932
000001000011001,0.2740843549712345,2210819844.38192,593.1536453692346
000001111011001,0.2740787166006512,1842364180.3161077,594.9604282091024
100100100111011,0.2740418301284109,1719627277.163839,595.3747608416268
000010110011100,0.27394330835857295,1965555031.4142065,594.4491040531436
110001111000110,0.27391323344024143,2210718787.861845,727.9248970626865
010000000111001,0.27376469498829625,2088915977.6729774,593.8491277675447
001010011110010,0.27363765244781557,1843483586.5313385,594.9743985873548
001101111000010,0.2735982593128695,2328081884.8766127,727.3732529826282
010110111000010,0.27357175069888184,2328166843.6818595,727.3742747693435
011011111101100,0.27355145700418904,1978997101.3797324,728.8245269480008
101011000011101,0.2734696922505925,1720982539.6869798,595.3928803270109
000100010110110,0.2733531248142109,1967152755.460322,594.4677922736136
100011110010101,0.2733315537359414,1721309757.9313357,595.3972530060237
010001111101111,0.2732694762122796,1979765275.7744832,728.8353934164946
010000001010001,0.2732578328563473,2213337067.2933245,593.1798180997076
111111000010100,0.273202262143608,1721616019.8595176,595.4013448888126
001101100101000,0.2730814091164865,2446225282.576915,726.7592930870471
011000001001000,0.27306341418360314,2679265442.8198133,725.3071960106613
100000001011111,0.27304573328378334,1844985857.7698247,594.9931338600296
010001001011101,0.2730003794486725,1845100964.3015645,594.9945687586423
010001101101111,0.2727898103663856,2097605631.6219797,728.454303820831
111101000011110,0.2727863567682788,1599558260.540597,595.7100193683666
110101101100001,0.2726323322979901,2214618751.820678,727.9742487869959
011011101101110,0.2726238876844488,1981523993.3568633,728.8602560772076
000000101110111,0.2725261475790698,1846304549.0836895,595.009567084277
100000011100100,0.2725220521062298,2564684183.7001877,726.0833909757763
000100100110111,0.27226498598050575,1846967368.5731735,595.017822554636
010010011010110,0.2722093734826999,1847108511.2511451,595.0195801154986
110001101000101,0.27217390514365347,2332646869.9988456,727.4281026128122
110001001100011,0.2721375198342977,2332763483.127424,727.429502347178
010010000111111,0.27210684918536876,1724210800.2214227,595.4359838667532
000001110100111,0.27205619709583295,2333024118.508156,727.432630561015
010111000011010,0.2720193289504015,1847590837.9812994,595.0255852129682
110011100000101,0.27200975210393163,2333172972.4249797,727.4344169877737
100001000010001,0.27190105691316435,2217469210.1946526,593.2227174314912
000110000110110,0.2718751952553231,1971153754.1619253,594.5145245437255
010101110001010,0.27173410148874355,2334056419.1017003,727.4450170698218
011111011000000,0.27163616173991145,2334370311.184131,727.448782354715
011011101011110,0.27161767978507323,1478888168.2106879,595.9059698356648
010010001011010,0.27157935067876005,1971954654.1504173,594.523867781639
011100001011101,0.27157877259336594,1725461691.7324312,595.4526640044077
000011111010110,0.27157292844126335,1725475535.1793191,595.4528485335703
100101100100011,0.2715329219668149,2334701189.5838957,727.4527508504673
000110100111100,0.27150626939311673,1848892966.1490862,595.0417892331587
001100001011011,0.2713540364077175,1849279328.4252398,595.0465950300097
010010011101100,0.27131899618345623,2335386811.207647,727.4609722825257
100110000001010,0.27127028423580135,2569097223.666893,726.1315290399821
100100001010111,0.27115444335195493,1849785888.9917722,595.0528944015634
010100110001101,0.2711374433730861,2335968679.043717,727.4679476880706
111000111001010,0.2710741510956389,2219362951.298727,728.0341667771778
111010010111100,0.2709298019273265,1603641885.2905324,595.7686628597851
110111010101101,0.2708876061939621,1986253985.6873353,728.9270137681317
100001110011101,0.2707376623268918,1727454087.737269,595.4792068546385
111001110011110,0.27061472758225946,1480924535.7952063,595.9376180962257
000110001000001,0.27057806250075145,2688425687.34051,725.4027630205176
101010000110100,0.27053377017710123,1974785212.7547843,594.5568584834627
101000101010101,0.2705220380310803,1851390912.7557325,595.0728424077586
100111100001011,0.2703444587103154,2221584648.1260047,728.0621822017964
110010111001110,0.2703312240235045,2104697315.1987104,728.5488078730905
101001000001111,0.27029276601818986,2338675828.4602904,727.5003780437976
010100000001101,0.2701565401903099,2573023668.09924,726.1742897870695
101111100001001,0.26996544520935795,2222738631.7902303,728.0767227926983
001110000101000,0.26966999720776075,2574738949.085621,726.1929494934187
011101110110100,0.2696567688907816,1606442012.2250292,595.8087882508241
100011110101101,0.26947314104525855,2107172417.6013248,728.5817162390407
101111101101101,0.2692587778186756,1873591767.865187,729.2920062567358
100000010111110,0.26925837142811315,1854598056.7511065,595.1126505836137
111010000011100,0.26921716450087396,1854702638.5679822,595.1139475298504
001001111000001,0.2691721687924954,2459380651.8798146,726.9094687140365
010101010110000,0.26913758518243347,1978564915.4593353,594.6008379873635
011011011111100,0.2691342176580941,1483930523.926715,595.9842562956128
010111011101011,0.2691177878634121,1991075339.3536022,728.9948974949982
010000100110111,0.26897790640271646,1855309867.6987104,595.1214764910643
010010110100100,0.26897002231636624,2460060914.878853,726.9172124239012
000010111100100,0.2686442146191643,2461157322.4218006,726.9296887702976
111011010101011,0.268474707693966,1992827223.6454203,729.0195229784567
000100110010111,0.2683452609208691,1856915500.9832678,595.1413726795658
110010110101000,0.26825311218428927,2345212818.7731595,727.5785335514897
101010100110011,0.2682423643850581,1733364872.3850768,595.5577710214741
101111010000010,0.2681785798262829,2345451691.318189,727.5813853569225
000010001011000,0.26811855757312786,2228989039.8877883,593.3418939359601
001001011001111,0.2679149989614388,2228981632.286236,728.1552560868465
000011111011101,0.2678750434365761,1610361044.4032824,595.8648300930563
110000001010111,0.2676692157837326,1858631281.1558847,595.1626147465289
100101100111100,0.26757637683277224,1734942443.1166868,595.5786942707878
101000101101001,0.26744001580218313,2347818752.7237716,727.6096290840916
010101000001111,0.2673667372368327,2348053606.9249477,727.6124298065707
100100011111100,0.2673354708381528,1735513093.7915776,595.5862580995135
111011110010100,0.26726908770943736,1611693887.2313669,595.8838585624305
100000010100100,0.26726381675530964,2700640981.3125453,725.5296973629597
001111001010000,0.2672560215425298,1983658618.0887783,594.6599740881037
101111100101010,0.2671012515880661,2114014027.845398,728.6724799411668
001100111011010,0.26705930784838416,1736167260.146966,595.5949258481644
000001111010001,0.26705453871767126,1984204065.2758965,594.6662975354525
010000110111100,0.2669694310995695,1860407311.512783,595.1845820912048
101000010011111,0.2667689995990009,1736854933.3561723,595.6040340445059
100001011010111,0.26673533387592663,1736934679.6805563,595.6050900471229
001011001100101,0.2666692772340551,2350288931.9619675,727.6390728643048
110011011101000,0.2666249149845036,2232909555.2523065,728.2045544075982
111101101110100,0.2665875809317525,1489101147.6758006,596.0642584478063
011001100000110,0.2663562194376863,2468856880.1570663,727.017148068795
010110101110010,0.26632178210276114,1737914288.3400753,595.6180580926255
000110110100100,0.26625107994459984,2469210695.411499,727.0211604995645
100110011010101,0.2662459625640591,1738093887.3201616,595.6204348284309
001011010000111,0.26612583271279466,2352030644.9487576,727.6598149534218
000111011100010,0.2660043682154154,2352419932.6943192,727.6644488874894
010100001110110,0.26564269761288883,1863774517.1707299,595.2261728377359
001111110100001,0.26560270640376604,2236021877.1105566,728.2435547939049
001100000001011,0.2655978810144085,2589094974.619477,726.3486360458907
111010111001100,0.26557158176396123,2118426292.8044205,728.7308592468382
000111011010010,0.26555417727410957,1863999178.8594363,595.2289451191391
001000111011011,0.26552154160082553,1739809873.3097482,595.6431310751816
111001010100001,0.26543027956616116,2354259858.605534,727.6863402973249
110001100110100,0.2653961950929994,1864400132.4039342,595.2338919774497
000011111111100,0.26537409350125596,1615862062.1103516,595.9432645507497
000111110100011,0.26501383849475846,2237814805.1874313,728.2659972710917
101111010101000,0.2648611872938852,2238279582.805345,728.2718120606024
110001000101110,0.26473047264463534,2356502705.4018188,727.7130025262902
001001000110111,0.26468034954788555,1866216924.694113,595.2562937546023
101011101011100,0.2646501431620242,1617454442.5010617,595.9659191544022
001010010010111,0.2645031391466427,1866666678.8246164,595.2618360356646
101111101100101,0.2644743727381501,2003724969.0651581,729.1722234128865
111101001101011,0.26445836139591894,2003768587.2954788,729.1728329262554
001001110001100,0.2644443539066801,2475290686.992506,727.0900207695511
110101011001110,0.2644394080256176,2121691997.8830588,728.7739900059414
100111110000110,0.2643781076215349,2239750417.0869813,728.2902055780053
001100011011101,0.2643426443138832,1742602408.7694142,595.6800183384559
011001111011000,0.26423535871548265,1742856543.57926,595.6833723304075
111000000011101,0.26410469087000144,1867677927.3571777,595.2742926883146
101100100111010,0.26403874652893067,1743322272.450494,595.6895176056026
010011011000110,0.2639739751393293,2358927242.7334495,727.7417961048249
000010001110000,0.2639336947594252,2241734291.7884874,593.4730322624056
100110001000101,0.26377245910183655,2477551746.3180666,727.1155857522318
110101101110100,0.26357282225342504,1619824086.65535,595.9995905390494
000111110101010,0.26356538334153923,2242224921.399532,728.3211232527174
100100101001010,0.26351585967088176,2478415254.313829,727.1253429697931
010010011110010,0.26335635353023723,1869577182.7463,595.2976696729856
100110100010110,0.2633326518816016,1869637336.74572,595.2984096904303
001011000011111,0.2633153338320139,1745035870.0899904,595.7121143386605
000100100111100,0.26321900553494737,1994587485.2377942,594.7863436339984
000011000110000,0.2631558413613537,2244103291.189799,593.4973251576733
000100001100101,0.2629331598504693,2598489305.049577,726.4500480039067
011101110010110,0.2627423048590517,1621650868.8823574,596.0255145373809
110000111010100,0.26258548610920895,1871533618.7356465,595.3217256468633
100011111100110,0.2625849805027358,2127041012.0620148,728.844492188964
101000100011110,0.26222003163983343,1872461130.0778694,595.3331213686732
000110101101100,0.26216951529012056,2364710447.8823752,727.810357597337
101111100000000,0.26204453597070687,2483366550.482837,727.1812246446443
100001111011010,0.2619695971248944,1748223609.6120248,595.7540911971128
100000000011011,0.2619328413911387,2122948677.342118,594.2208249574414
100010000111010,0.26182952660568115,1998349033.5189471,594.8296779748541
010011111000110,0.26172028845941575,2247842687.910585,728.3911879190313
111000001001001,0.26171897769881136,2484462118.6601415,727.1935744704958
010010100101110,0.2616957220667524,2366228931.8819556,727.8283318515116
101011111001101,0.26167496159612225,2011351147.944665,729.2785891500179
110100010001101,0.2615952855897433,2366550825.8555083,727.8321406200303
100111111000011,0.2615695669203081,2129969927.6345527,728.8830214058878
010010101010011,0.26141632923054914,1874500900.1801667,595.3581628377932
011000100010011,0.2611458332248858,2000199904.0915036,594.8509707122313
001010110101100,0.2610730078567278,2368224700.32607,727.8519381740512
010100111010010,0.2608685919832697,1875891039.1769004,595.3752134281882
011000011011101,0.26086160083857846,1750848196.9725912,595.788594930646
100011111100101,0.26080816609401913,2132166154.645549,728.9118775289977
110111000001111,0.2607618225990026,2132299830.407415,728.9136329287812
001000001000101,0.2606273875279753,2725100825.320186,725.7821532653113
000110100100000,0.2605793651357068,2725277821.138799,725.7839718115976
001101100100001,0.2605062802919682,2488543086.039349,727.2395294243173
110101100111100,0.2604918268881481,1626600955.6443794,596.0956150651795
000110101000011,0.26032106546191947,2489166370.6900043,727.2465414729156
100011000110100,0.2601166365227966,2002986109.052349,594.8829865737159
010010101011010,0.259968705094068,1878174922.3043349,595.4031987214413
001000010111110,0.2599252415081854,1878285231.4461238,595.4045495198834
110010101101000,0.25991465397977187,2371937167.5823665,727.895797057915
100111101110100,0.2598217399698709,1628074859.6000962,596.1164465059885
110001101010000,0.25979535306371426,2003855876.2851002,594.8929718173271
001011100010111,0.2597914021871739,1753383250.4637098,595.8218725501993
